"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised 1","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
504,5110,4096,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Maria-Theresiaplaats","Maria-theresiaplaats","place Marie-Thérèse","Place Marie-Thérèse","tusschen de wondelgem-, de Maria-Therresia-, de vlot en de torekensstraat.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
505,5111,4097,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Maria-Theresiastraat","Maria-theresiastraat","r. Marie-Thérèse","Rue Marie-Thérèse","van kerkstraat tot wondelgemsstraat.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
506,5112,4092,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Marjoleinstraat","Marjoleinstraat",,,"ziet mageleinstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
507,5113,4099,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Marnixstraat","Marnixstraat","rue Marnix","Rue Marnix","eerste straat links, van kortrijkschen steenweg tot Leopoldboulevard.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
508,5114,4100,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Marseillestraat","Marseillestraat","rue de Marseille","Rue de Marseille","van Londenstraat tot voorhavendreef.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
509,5115,4101,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Maststraat","Maststraat","rue du mât","Rue du mât","van meulesteedschen steenweg tot spadestraat.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
510,5116,4102,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mathias Gesweinstraat","Mathias Gesweinstraat","rue Mathieu Geswein","Rue Mathieu Geswein","van Van Akensstraat tot begijnhofboulevard.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
511,5117,4103,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Matrozenstraat","Matrozenstraat","rue des matelots","Rue des matelots","tusschen de terneuzenlaan bij de muidebrug en de makelaarsstraat.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
512,5118,4104,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meelstraat","Meelstraat","rue de la farine","Rue de la farine","van molenaarstraat tot lievegang.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=683&xywh=-638%2C-1%2C4524%2C2740"
513,5119,4106,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meerschstraat","Meerschstraat","rue de la prairie","Rue de la prairie","van den kortrijkschen steenweg tot s. Denijs-Westrem.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
514,5120,4105,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meerschstraat","Meerschstraat","rue de la prairie","Rue de la prairie","s. Amandsberg, van antwerpschen steenweg tot Gentstraat s. Amandsb.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
515,5121,4107,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meersteeg","Meersteeg","rue du lac","Rue du lac","van abrahamstr. tot burgstraat.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
516,5122,433,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meibloemstraat","Meibloemstraat","rue du muguet","Rue du muguet","van rooigemstraat tot peterseliestraat.",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
517,5123,4108,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meirelbekestraat","Meirelbekestraat","rue de Meirelbeke","Rue de Meirelbeke","van gildestraat tot oude beestenmarkt.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
518,5124,4109,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meirelbekestraat","Meirelbekestraat","rue de Meirelbeke","Rue de Meirelbeke","Gentbrugge, van Mellestraat tot Meirelbeke.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
519,5125,5125,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meirestraat","Meirestraat","rue du marais","Rue du marais","van kouterstraat tot boschstraat, Gentbrugge.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
520,5126,4110,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mellestraat","Mellestraat","rue de Melle","Rue de Melle","Gentbrugge, van zwarte heirestraat tot Melle.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
521,5127,4111,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Merelstraat","Merelstraat","rue du merle","Rue du merle","van zwijnaardschen steenweg tot kraaistraat.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
522,5128,4112,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mertensstraat","Mertensstraat","rue Mertens","Rue Mertens","s. Amandsberg, van Oostakkerstraat tot schoolstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
523,5129,4113,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Metdepenningensstraat","Metdepenningensstraat","rue Metdepenningen","Rue Metdepenningen","van Van Hulthemstraat tot lange kazernenstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
524,5130,4114,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Metsersstraat","Metsersstraat","rue des maçons","Rue des maçons","van zondernaamstraat tot dok.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
525,5131,4115,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meulestede","Meulestede","hameau de Meulestede","Hameau de Meulestede","van meulesteedschen steenweg tot Wondelgem Evergem-Oostakker.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
526,5132,4117,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meulestedekaai","Meulestedekaai","quai de meulestede","Quai de meulestede","v. voorhavendreef tot grensscheiding van Gent en Oostacker.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
527,5133,5133,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meulestedekouterweg","Meulestedekouterweg","chemin du pré de Meulestede","Chemin du pré de Meulestede","nevens de kerk van Meulestede tot aan den ijzerenweg Gent-Terneuzen.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
528,5134,4116,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meulesteedschesteenweg","Meulesteedschesteenweg","chaussée de Meulestede","Chaussée de Meulestede","van voormuide tot Meulestede.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
529,5135,4119,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Minnemeerschplaats","Minnemeerschplaats","place du pré d'amour","Place du pré d'amour","van goudstraat tot minnemeerschbrug.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
530,5136,4120,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mirystraat","Mirystraat","rue Miry","Rue Miry","van slijpstraat tot nieuwland.",3,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
531,5137,4121,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Modenaaisteeg","Modenaaisteeg","rue des couturrières","Rue des couturrières","van veldstraat tot predikheerenlei.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
532,5138,4122,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molekenstraat","Molekenstraat","rue du moulinet","Rue du moulinet","v. veldstraat tot de lei",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
533,5139,4123,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenaarsstraat","Molenaarsstraat","rue des meuniers","Rue des meuniers","van augustijnenkaai tot vogelenzangkaai.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
534,5140,4124,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenaarstraat","Molenaarstraat","rue du meunier","Rue du meunier","Ledeberg, van brusselsche steenweg tot leemsstraat (Gentbrugge).",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
535,5141,5141,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenstraat","Molenstraat","rue du moulin","Rue du moulin","van Meulestedekouterweg naar Oostacker.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
536,5142,4125,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenstraat","Molenstraat","rue du moulin","Rue du moulin","Ledeberg, van de vanlokerenstraat tot de langestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
537,5143,4126,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenstraat","Molenstraat","rue du moulin","Rue du moulin","s. Amandsberg, achter het nieuw begijnhof, van schoolstraat tot kouterstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
538,5144,4127,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenweg","Molenweg","chemin du moulin","Chemin du moulin","van coupure, linker oever tot bijlokevest.","H 2",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
539,5145,5145,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mooriaanstraat","Mooriaanstraat","r. Moriaen ou du maure","Rue Moriaen|Rue du maure","Gentbrugge, v. langestraat, Ledeberg, tot Gontrodestr., Gentbrugge.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
540,5146,4128,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mooriaanstraat","Mooriaanstraat","rue Moriaen ou du maure","Rue Moriaen|Rue du maure","Ledeberg, van langestraat tot hundelgemschestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
541,5147,4129,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mortierstr.","Mortierstraat","rue du mortier","Rue du mortier","v. veerstr. tot Van Eyckst. en Van Eyckplaats.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
542,5148,4130,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Moutsteeg","Moutsteeg","rue du malt","Rue du malt","van ottergemschen steenweg naar de schelde.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
543,5149,4131,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Muinkbrugstraat","Muinkbrugstraat","rue du pont des moines","Rue du pont des moines","van klein s. pietersplein tot benardstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
544,5150,4132,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Muinkkaai","Muinkkaai","quai des moines","Quai des moines","van Lieven Bauwensplaats, langs de opperschelde, tot Benardstraat.",5,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
545,5151,4133,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Musschenstraat","Musschenstraat","r. des moineaux","Rue des moineaux","van kortrijkschen steenweg tot uilkensstraat, s. Pieters-Aalst.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
546,5152,4134,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nachtegaalstraat","Nachtegaalstraat","rue du rossignol","Rue du rossignol","van brugschen steenweg tot groendreef.",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
547,5153,4135,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nassaustraat","Nassaustraat","rue Nassau","Rue Nassau","2e straat links, van kortrijkschen steenweg tot Leopoldboulevard.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
548,5154,3814,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nationale galerij","Nationale galerij","galerie nationale","Galerie nationale","van Vanderdoncktdoorgang tot Vlaanderenstraat.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=684&xywh=-638%2C-1%2C4524%2C2740"
